osm_id,code,fclass,name,type,center,area
712997778,1500,building,,residential,"(103.86139655999997, 103.86139655999997)",2.9169921875
712997779,1500,building,,residential,"(103.86141703999999, 103.86141703999999)",2.9150390625
712997780,1500,building,,residential,"(103.86143752000001, 103.86143752000001)",2.9169921875
712997781,1500,building,,residential,"(103.86181244, 103.86181244)",2.8330078125
712997782,1500,building,,residential,"(103.86169094000002, 103.86169094000002)",2.830078125
712997783,1500,building,,residential,"(103.8615695, 103.8615695)",2.833984375
712997784,1500,building,,residential,"(103.86175168, 103.86175168)",2.8369140625
712997785,1500,building,,residential,"(103.86144804, 103.86144804)",2.830078125
712997786,1500,building,,residential,"(103.86163024, 103.86163024)",2.830078125
712997787,1500,building,,residential,"(103.86132656, 103.86132656)",2.8330078125
712997788,1500,building,,residential,"(103.86150875999999, 103.86150875999999)",2.8330078125
712997789,1500,building,,residential,"(103.86120514, 103.86120514)",2.8310546875
712997790,1500,building,,residential,"(103.8613873, 103.8613873)",2.83203125
712997791,1500,building,,residential,"(103.86108363999999, 103.86108363999999)",2.83203125
712997792,1500,building,,residential,"(103.86126583999999, 103.86126583999999)",2.830078125
712997793,1500,building,,residential,"(103.86102294, 103.86102294)",2.8310546875
712997794,1500,building,,residential,"(103.86114438, 103.86114438)",2.8349609375
712997795,1500,building,,residential,"(103.8617513, 103.8617513)",2.833984375
712997796,1500,building,,residential,"(103.86162984, 103.86162984)",2.83203125
712997797,1500,building,,residential,"(103.86181203999999, 103.86181203999999)",2.83203125
712997798,1500,building,,residential,"(103.86150838, 103.86150838)",2.833984375
712997799,1500,building,,residential,"(103.86169056000001, 103.86169056000001)",2.833984375
712997800,1500,building,,residential,"(103.86138693999999, 103.86138693999999)",2.8291015625
712997801,1500,building,,residential,"(103.86156914, 103.86156914)",2.8310546875
712997802,1500,building,,residential,"(103.86126546, 103.86126546)",2.833984375
712997803,1500,building,,residential,"(103.86144764000001, 103.86144764000001)",2.83203125
712997804,1500,building,,residential,"(103.861144, 103.861144)",2.833984375
712997805,1500,building,,residential,"(103.86132620000001, 103.86132620000001)",2.833984375
712997806,1500,building,,residential,"(103.86108325999999, 103.86108325999999)",2.833984375
712997807,1500,building,,residential,"(103.86120473999999, 103.86120473999999)",2.8310546875
712997808,1500,building,,residential,"(103.86073223999999, 103.86073223999999)",2.830078125
712997809,1500,building,,residential,"(103.86061077999997, 103.86061077999997)",2.837890625
712997810,1500,building,,residential,"(103.86067154, 103.86067154)",2.8310546875
712997811,1500,building,,residential,"(103.86048934, 103.86048934)",2.830078125
712997812,1500,building,,residential,"(103.86055003999999, 103.86055003999999)",2.8310546875
712997813,1500,building,,residential,"(103.86036786, 103.86036786)",2.8330078125
712997814,1500,building,,residential,"(103.8604286, 103.8604286)",2.8359375
712997815,1500,building,,residential,"(103.86024640000001, 103.86024640000001)",2.8359375
712997816,1500,building,,residential,"(103.86030714, 103.86030714)",2.830078125
712997817,1500,building,,residential,"(103.86012493999999, 103.86012493999999)",2.8310546875
712997818,1500,building,,residential,"(103.86018566, 103.86018566)",2.8349609375
712997819,1500,building,,residential,"(103.86000348, 103.86000348)",2.8349609375
712997820,1500,building,,residential,"(103.86006424, 103.86006424)",2.833984375
712997821,1500,building,,residential,"(103.85988204, 103.85988204)",2.8310546875
712997822,1500,building,,residential,"(103.85994274, 103.85994274)",2.83203125
712997823,1500,building,,residential,"(103.85982130000002, 103.85982130000002)",2.8349609375
712997824,1500,building,,residential,"(103.86071516000001, 103.86071516000001)",2.8349609375
712997825,1500,building,,residential,"(103.86065444, 103.86065444)",2.8291015625
712997826,1500,building,,residential,"(103.86059370000001, 103.86059370000001)",2.8359375
712997827,1500,building,,residential,"(103.86053296, 103.86053296)",2.833984375
712997828,1500,building,,residential,"(103.86047223999999, 103.86047223999999)",2.830078125
712997829,1500,building,,residential,"(103.86041154, 103.86041154)",2.8330078125
712997830,1500,building,,residential,"(103.86035078, 103.86035078)",2.8349609375
712997831,1500,building,,residential,"(103.86029004, 103.86029004)",2.830078125
712997832,1500,building,,residential,"(103.86022934, 103.86022934)",2.83203125
712997833,1500,building,,residential,"(103.8601686, 103.8601686)",2.83203125
712997834,1500,building,,residential,"(103.86010786, 103.86010786)",2.8330078125
712997835,1500,building,,residential,"(103.86004714, 103.86004714)",2.8330078125
712997836,1500,building,,residential,"(103.85998639999998, 103.85998639999998)",2.833984375
712997837,1500,building,,residential,"(103.85992566, 103.85992566)",2.833984375
712997838,1500,building,,residential,"(103.85986494, 103.85986494)",2.83203125
712997839,1500,building,,residential,"(103.85980424000002, 103.85980424000002)",2.83203125
712997840,1500,building,,residential,"(103.85716354000002, 103.85716354000002)",3.0380859375
712997841,1500,building,,residential,"(103.85716737999999, 103.85716737999999)",3.0361328125
712997842,1500,building,,residential,"(103.85717124, 103.85717124)",3.03515625
712997843,1500,building,,residential,"(103.85717508, 103.85717508)",3.037109375
712997844,1500,building,,residential,"(103.85717892000002, 103.85717892000002)",3.0341796875
712997845,1500,building,,residential,"(103.85718274000001, 103.85718274000001)",3.0380859375
712997846,1500,building,,residential,"(103.85718658, 103.85718658)",3.0380859375
712997847,1500,building,,residential,"(103.85719044, 103.85719044)",3.0361328125
712997848,1500,building,,residential,"(103.85719428, 103.85719428)",3.0380859375
712997849,1500,building,,residential,"(103.85719812000002, 103.85719812000002)",3.0361328125
712997850,1500,building,,residential,"(103.85715204, 103.85715204)",3.03515625
712997851,1500,building,,residential,"(103.85720196, 103.85720196)",3.0361328125
712997852,1500,building,,residential,"(103.85715588000001, 103.85715588000001)",3.037109375
712997853,1500,building,,residential,"(103.85715972000003, 103.85715972000003)",3.0341796875
712997854,1500,building,,residential,"(103.85739942000001, 103.85739942000001)",3.03515625
712997855,1500,building,,residential,"(103.85739556000001, 103.85739556000001)",3.03515625
712997856,1500,building,,residential,"(103.85740708, 103.85740708)",3.037109375
712997857,1500,building,,residential,"(103.85740323999998, 103.85740323999998)",3.0380859375
712997858,1500,building,,residential,"(103.85741478, 103.85741478)",3.0361328125
712997859,1500,building,,residential,"(103.85741094, 103.85741094)",3.0361328125
712997860,1500,building,,residential,"(103.85742244000001, 103.85742244000001)",3.0322265625
712997861,1500,building,,residential,"(103.85741862, 103.85741862)",3.037109375
712997862,1500,building,,residential,"(103.85743013999999, 103.85743013999999)",3.0380859375
712997863,1500,building,,residential,"(103.85742628, 103.85742628)",3.037109375
712997864,1500,building,,residential,"(103.85743398, 103.85743398)",3.03515625
712997865,1500,building,,residential,"(103.85738403999999, 103.85738403999999)",3.0341796875
712997866,1500,building,,residential,"(103.85739172000001, 103.85739172000001)",3.03515625
712997867,1500,building,,residential,"(103.85738788, 103.85738788)",3.037109375
712997868,1500,building,,residential,"(103.85770574, 103.85770574)",3.0361328125
712997869,1500,building,,residential,"(103.85770958, 103.85770958)",3.03515625
712997870,1500,building,,residential,"(103.85771342000001, 103.85771342000001)",3.0341796875
712997871,1500,building,,residential,"(103.85771723999999, 103.85771723999999)",3.0361328125
712997872,1500,building,,residential,"(103.85772108, 103.85772108)",3.0361328125
712997873,1500,building,,residential,"(103.85772494, 103.85772494)",3.0361328125
712997874,1500,building,,residential,"(103.85772878, 103.85772878)",3.0361328125
712997875,1500,building,,residential,"(103.85773262000001, 103.85773262000001)",3.0361328125
712997876,1500,building,,residential,"(103.85773643999998, 103.85773643999998)",3.03515625
712997877,1500,building,,residential,"(103.85774028, 103.85774028)",3.0361328125
712997878,1500,building,,residential,"(103.85774414, 103.85774414)",3.037109375
712997879,1500,building,,residential,"(103.85774798, 103.85774798)",3.0361328125
712997880,1500,building,,residential,"(103.85775182, 103.85775182)",3.037109375
712997881,1500,building,,residential,"(103.85775566, 103.85775566)",3.03515625
712997882,1500,building,,residential,"(103.85879114000002, 103.85879114000002)",2.96484375
712997883,1500,building,,residential,"(103.85879774, 103.85879774)",2.9638671875
712997884,1500,building,,residential,"(103.85879444, 103.85879444)",2.962890625
712997885,1500,building,,residential,"(103.85880434, 103.85880434)",2.962890625
712997886,1500,building,,residential,"(103.85880103999997, 103.85880103999997)",2.9677734375
712997887,1500,building,,residential,"(103.85881094000001, 103.85881094000001)",2.96484375
712997888,1500,building,,residential,"(103.85880763999998, 103.85880763999998)",2.96484375
712997889,1500,building,,residential,"(103.85881753999999, 103.85881753999999)",2.966796875
712997890,1500,building,,residential,"(103.85881423999999, 103.85881423999999)",2.962890625
712997891,1500,building,,residential,"(103.85882414, 103.85882414)",2.9658203125
712997892,1500,building,,residential,"(103.85883074, 103.85883074)",2.96484375
712997893,1500,building,,residential,"(103.85882083999999, 103.85882083999999)",2.96484375
712997894,1500,building,,residential,"(103.85882744, 103.85882744)",2.96484375
712997895,1500,building,,residential,"(103.85846524000002, 103.85846524000002)",2.9638671875
712997896,1500,building,,residential,"(103.85847184000002, 103.85847184000002)",2.9658203125
712997897,1500,building,,residential,"(103.85846854000002, 103.85846854000002)",2.966796875
712997898,1500,building,,residential,"(103.85847844, 103.85847844)",2.96484375
712997899,1500,building,,residential,"(103.85847514000002, 103.85847514000002)",2.962890625
712997900,1500,building,,residential,"(103.85848504, 103.85848504)",2.9677734375
712997901,1500,building,,residential,"(103.85848174, 103.85848174)",2.962890625
712997902,1500,building,,residential,"(103.85849164000001, 103.85849164000001)",2.9658203125
712997903,1500,building,,residential,"(103.85848833999998, 103.85848833999998)",2.96484375
712997904,1500,building,,residential,"(103.85849827999998, 103.85849827999998)",2.9658203125
712997905,1500,building,,residential,"(103.85850487999998, 103.85850487999998)",2.9677734375
712997906,1500,building,,residential,"(103.85849496, 103.85849496)",2.9658203125
712997907,1500,building,,residential,"(103.85850157999998, 103.85850157999998)",2.9697265625
712997908,1500,building,,residential,"(103.85823994, 103.85823994)",2.9638671875
712997909,1500,building,,residential,"(103.85824654000001, 103.85824654000001)",2.96484375
712997910,1500,building,,residential,"(103.85824324000001, 103.85824324000001)",2.9638671875
712997911,1500,building,,residential,"(103.85825314000002, 103.85825314000002)",2.96484375
712997912,1500,building,,residential,"(103.85824984000001, 103.85824984000001)",2.96484375
712997913,1500,building,,residential,"(103.85825974000002, 103.85825974000002)",2.9638671875
712997914,1500,building,,residential,"(103.85825644000002, 103.85825644000002)",2.96484375
712997915,1500,building,,residential,"(103.85826634, 103.85826634)",2.9658203125
712997916,1500,building,,residential,"(103.85826304, 103.85826304)",2.9638671875
712997917,1500,building,,residential,"(103.85827294, 103.85827294)",2.96484375
712997918,1500,building,,residential,"(103.85827954000001, 103.85827954000001)",2.96484375
712997919,1500,building,,residential,"(103.85826963999997, 103.85826963999997)",2.966796875
712997920,1500,building,,residential,"(103.85827623999998, 103.85827623999998)",2.966796875
712997921,1500,building,,residential,"(103.85793728000002, 103.85793728000002)",2.966796875
712997922,1500,building,,residential,"(103.85794058000002, 103.85794058000002)",2.9677734375
712997923,1500,building,,residential,"(103.85794388, 103.85794388)",2.9658203125
712997924,1500,building,,residential,"(103.85794718, 103.85794718)",2.966796875
712997925,1500,building,,residential,"(103.85795048, 103.85795048)",2.96484375
712997926,1500,building,,residential,"(103.85795378, 103.85795378)",2.9658203125
712997927,1500,building,,residential,"(103.85795707999998, 103.85795707999998)",2.96875
712997928,1500,building,,residential,"(103.85796037999998, 103.85796037999998)",2.966796875
712997929,1500,building,,residential,"(103.85796367999998, 103.85796367999998)",2.9658203125
712997930,1500,building,,residential,"(103.85796697999999, 103.85796697999999)",2.9677734375
712997931,1500,building,,residential,"(103.85797027999999, 103.85797027999999)",2.9677734375
712997932,1500,building,,residential,"(103.85797357999999, 103.85797357999999)",2.9697265625
712997933,1500,building,,residential,"(103.85797688, 103.85797688)",2.9658203125
712997934,1500,building,,residential,"(103.85716828, 103.85716828)",3.185546875
712997935,1500,building,,residential,"(103.85722644, 103.85722644)",2.7060546875
712997936,1500,building,,residential,"(103.85733167999999, 103.85733167999999)",2.7080078125
712997937,1500,building,,residential,"(103.85727906, 103.85727906)",2.708984375
712997938,1500,building,,residential,"(103.85743694, 103.85743694)",2.70703125
712997939,1500,building,,residential,"(103.8573843, 103.8573843)",2.7099609375
712997940,1500,building,,residential,"(103.85754216000001, 103.85754216000001)",2.7109375
712997941,1500,building,,residential,"(103.85748954, 103.85748954)",2.708984375
712997942,1500,building,,residential,"(103.85764739999999, 103.85764739999999)",2.708984375
712997943,1500,building,,residential,"(103.85759478, 103.85759478)",2.705078125
712997944,1500,building,,residential,"(103.85775263999999, 103.85775263999999)",2.708984375
712997945,1500,building,,residential,"(103.85770003999998, 103.85770003999998)",2.7080078125
712997946,1500,building,,residential,"(103.85785786000001, 103.85785786000001)",2.708984375
712997947,1500,building,,residential,"(103.85780523999999, 103.85780523999999)",2.7080078125
712997948,1500,building,,residential,"(103.85791049999997, 103.85791049999997)",2.708984375
712997949,1500,building,,residential,"(103.85803064, 103.85803064)",2.962890625
712997950,1500,building,,residential,"(103.85814064000002, 103.85814064000002)",2.962890625
712997951,1500,building,,residential,"(103.85808563999998, 103.85808563999998)",2.9619140625
712997952,1500,building,,residential,"(103.85825061999999, 103.85825061999999)",2.9599609375
712997953,1500,building,,residential,"(103.85819563999999, 103.85819563999999)",2.962890625
712997954,1500,building,,residential,"(103.85836053999999, 103.85836053999999)",2.9619140625
712997955,1500,building,,residential,"(103.85830556, 103.85830556)",2.9609375
712997956,1500,building,,residential,"(103.85847054000001, 103.85847054000001)",2.9609375
712997958,1500,building,,residential,"(103.85841553999998, 103.85841553999998)",2.962890625
712997959,1500,building,,residential,"(103.85858054, 103.85858054)",2.9638671875
712997960,1500,building,,residential,"(103.85852554, 103.85852554)",2.9609375
712997961,1500,building,,residential,"(103.85869044, 103.85869044)",2.962890625
712997962,1500,building,,residential,"(103.85863549999999, 103.85863549999999)",2.95703125
712997963,1500,building,,residential,"(103.85874543999998, 103.85874543999998)",2.9609375
712997964,1500,building,,residential,"(103.85711604000001, 103.85711604000001)",2.962890625
712997965,1500,building,,residential,"(103.857226, 103.857226)",2.955078125
712997966,1500,building,,residential,"(103.85717104, 103.85717104)",2.958984375
712997967,1500,building,,residential,"(103.85733594000001, 103.85733594000001)",2.9619140625
712997968,1500,building,,residential,"(103.85728093999998, 103.85728093999998)",2.958984375
712997969,1500,building,,residential,"(103.85744594, 103.85744594)",2.9619140625
712997970,1500,building,,residential,"(103.85739094, 103.85739094)",2.958984375
712997971,1500,building,,residential,"(103.85755594, 103.85755594)",2.9580078125
712997972,1500,building,,residential,"(103.85750094, 103.85750094)",2.9599609375
712997973,1500,building,,residential,"(103.85766584000001, 103.85766584000001)",2.958984375
712997974,1500,building,,residential,"(103.85761089999998, 103.85761089999998)",2.9560546875
712997975,1500,building,,residential,"(103.85772084, 103.85772084)",2.9619140625
712997976,1500,building,,residential,"(103.85710934, 103.85710934)",2.9619140625
712997977,1500,building,,residential,"(103.8572193, 103.8572193)",2.955078125
712997978,1500,building,,residential,"(103.85716434000001, 103.85716434000001)",2.9599609375
712997979,1500,building,,residential,"(103.85732923999998, 103.85732923999998)",2.9599609375
712997980,1500,building,,residential,"(103.85727424, 103.85727424)",2.9599609375
712997981,1500,building,,residential,"(103.85743923999999, 103.85743923999999)",2.9619140625
712997982,1500,building,,residential,"(103.85738424000002, 103.85738424000002)",2.958984375
712997983,1500,building,,residential,"(103.85754924, 103.85754924)",2.9599609375
712997984,1500,building,,residential,"(103.85749424000001, 103.85749424000001)",2.9599609375
712997985,1500,building,,residential,"(103.85765913999998, 103.85765913999998)",2.9580078125
712997986,1500,building,,residential,"(103.8576042, 103.8576042)",2.9541015625
712997987,1500,building,,residential,"(103.85771414000001, 103.85771414000001)",2.9599609375
712997988,1500,building,,residential,"(103.85781743999999, 103.85781743999999)",2.958984375
712997989,1500,building,,residential,"(103.8579274, 103.8579274)",2.953125
712997990,1500,building,,residential,"(103.85787244000001, 103.85787244000001)",2.9609375
712997991,1500,building,,residential,"(103.85803733999998, 103.85803733999998)",2.958984375
712997992,1500,building,,residential,"(103.85798233999999, 103.85798233999999)",2.9599609375
712997993,1500,building,,residential,"(103.85814734, 103.85814734)",2.9609375
712997994,1500,building,,residential,"(103.85809234000001, 103.85809234000001)",2.9609375
712997995,1500,building,,residential,"(103.85825734, 103.85825734)",2.9619140625
712997996,1500,building,,residential,"(103.85820234, 103.85820234)",2.9599609375
712997997,1500,building,,residential,"(103.85836723999998, 103.85836723999998)",2.9599609375
712997998,1500,building,,residential,"(103.85831230000001, 103.85831230000001)",2.953125
712997999,1500,building,,residential,"(103.85847724, 103.85847724)",2.9609375
712998000,1500,building,,residential,"(103.85842224000001, 103.85842224000001)",2.958984375
712998001,1500,building,,residential,"(103.85853224, 103.85853224)",2.9609375
712998002,1500,building,,residential,"(103.85782414, 103.85782414)",2.9609375
712998003,1500,building,,residential,"(103.85793412000001, 103.85793412000001)",2.9580078125
712998004,1500,building,,residential,"(103.85787914, 103.85787914)",2.9609375
712998005,1500,building,,residential,"(103.85804404000001, 103.85804404000001)",2.9619140625
712998006,1500,building,,residential,"(103.85798906, 103.85798906)",2.9560546875
712998007,1500,building,,residential,"(103.85815404, 103.85815404)",2.9599609375
712998008,1500,building,,residential,"(103.85809904000003, 103.85809904000003)",2.962890625
712998009,1500,building,,residential,"(103.85826404, 103.85826404)",2.9599609375
712998010,1500,building,,residential,"(103.85820903999999, 103.85820903999999)",2.9619140625
712998011,1500,building,,residential,"(103.85837394, 103.85837394)",2.9599609375
712998012,1500,building,,residential,"(103.85831899999998, 103.85831899999998)",2.9541015625
712998013,1500,building,,residential,"(103.85848394, 103.85848394)",2.9609375
712998014,1500,building,,residential,"(103.85842894000002, 103.85842894000002)",2.962890625
712998015,1500,building,,residential,"(103.85853893999999, 103.85853893999999)",2.9609375
712998016,1500,building,,residential,"(103.85713344000001, 103.85713344000001)",2.9619140625
712998017,1500,building,,residential,"(103.85724344, 103.85724344)",2.962890625
712998018,1500,building,,residential,"(103.85718844, 103.85718844)",2.9609375
712998019,1500,building,,residential,"(103.85735344, 103.85735344)",2.9609375
712998020,1500,building,,residential,"(103.85729844, 103.85729844)",2.9599609375
712998021,1500,building,,residential,"(103.85746334000001, 103.85746334000001)",2.9609375
712998022,1500,building,,residential,"(103.85740839999998, 103.85740839999998)",2.955078125
712998023,1500,building,,residential,"(103.85757334, 103.85757334)",2.962890625
712998024,1500,building,,residential,"(103.85751834000003, 103.85751834000003)",2.9619140625
712998025,1500,building,,residential,"(103.85768334, 103.85768334)",2.9599609375
712998026,1500,building,,residential,"(103.85762833999999, 103.85762833999999)",2.9619140625
712998027,1500,building,,residential,"(103.85773832, 103.85773832)",2.9580078125
712998028,1500,building,,residential,"(103.85785089999999, 103.85785089999999)",2.9580078125
712998029,1500,building,,residential,"(103.85790584000002, 103.85790584000002)",2.9609375
712998030,1500,building,,residential,"(103.85796083999999, 103.85796083999999)",2.9609375
712998031,1500,building,,residential,"(103.85801583999998, 103.85801583999998)",2.9599609375
712998032,1500,building,,residential,"(103.85807084000001, 103.85807084000001)",2.9609375
712998033,1500,building,,residential,"(103.85812584, 103.85812584)",2.9619140625
712998034,1500,building,,residential,"(103.85818082, 103.85818082)",2.9599609375
712998035,1500,building,,residential,"(103.85823576, 103.85823576)",2.9580078125
712998036,1500,building,,residential,"(103.85829074, 103.85829074)",2.9609375
712998037,1500,building,,residential,"(103.85834574, 103.85834574)",2.9599609375
712998038,1500,building,,residential,"(103.85840074000001, 103.85840074000001)",2.9619140625
712998039,1500,building,,residential,"(103.85845574, 103.85845574)",2.9609375
712998040,1500,building,,residential,"(103.85851074, 103.85851074)",2.9619140625
712998041,1500,building,,residential,"(103.85856570000001, 103.85856570000001)",2.955078125
712998094,1500,building,,residential,"(103.85965357999999, 103.85965357999999)",2.7109375
712998095,1500,building,,residential,"(103.85959308000001, 103.85959308000001)",2.7119140625
712998096,1500,building,,residential,"(103.85977457999999, 103.85977457999999)",2.708984375
712998097,1500,building,,residential,"(103.85971408, 103.85971408)",2.7119140625
712998098,1500,building,,residential,"(103.85929052000002, 103.85929052000002)",2.7099609375
712998099,1500,building,,residential,"(103.85923002, 103.85923002)",2.7099609375
712998100,1500,building,,residential,"(103.85941158, 103.85941158)",2.7119140625
712998101,1500,building,,residential,"(103.85935104, 103.85935104)",2.7119140625
712998102,1500,building,,residential,"(103.85953257999999, 103.85953257999999)",2.7109375
712998103,1500,building,,residential,"(103.85947208, 103.85947208)",2.708984375
712998104,1500,building,,residential,"(103.85983508, 103.85983508)",2.7109375
712998105,1500,building,,residential,"(103.85924946, 103.85924946)",2.708984375
712998106,1500,building,,residential,"(103.85931000000001, 103.85931000000001)",2.712890625
712998107,1500,building,,residential,"(103.85937057999999, 103.85937057999999)",2.7099609375
712998108,1500,building,,residential,"(103.85943114, 103.85943114)",2.7109375
712998109,1500,building,,residential,"(103.85949169999999, 103.85949169999999)",2.7138671875
712998110,1500,building,,residential,"(103.85955226000002, 103.85955226000002)",2.708984375
712998111,1500,building,,residential,"(103.8596128, 103.8596128)",2.7138671875
712998112,1500,building,,residential,"(103.85967335999999, 103.85967335999999)",2.7080078125
712998113,1500,building,,residential,"(103.8597339, 103.8597339)",2.7119140625
712998114,1500,building,,residential,"(103.85979449999999, 103.85979449999999)",2.7119140625
712998115,1500,building,,residential,"(103.85985506, 103.85985506)",2.708984375
712998116,1500,building,,residential,"(103.86001664, 103.86001664)",2.908203125
712998117,1500,building,,residential,"(103.85995524, 103.85995524)",2.9072265625
712998118,1500,building,,residential,"(103.86013942, 103.86013942)",2.90234375
712998119,1500,building,,residential,"(103.86007804, 103.86007804)",2.9072265625
712998120,1500,building,,residential,"(103.86026213999999, 103.86026213999999)",2.90625
712998121,1500,building,,residential,"(103.86020077999999, 103.86020077999999)",2.904296875
712998122,1500,building,,residential,"(103.86038493999999, 103.86038493999999)",2.904296875
712998123,1500,building,,residential,"(103.86032354000001, 103.86032354000001)",2.9052734375
712998124,1500,building,,residential,"(103.86050774, 103.86050774)",2.90625
712998125,1500,building,,residential,"(103.86044634, 103.86044634)",2.9072265625
712998126,1500,building,,residential,"(103.86063054000002, 103.86063054000002)",2.9052734375
712998127,1500,building,,residential,"(103.86056914000001, 103.86056914000001)",2.904296875
712998128,1500,building,,residential,"(103.86069192, 103.86069192)",2.904296875
712998129,1500,building,,residential,"(103.85996674, 103.85996674)",2.908203125
712998130,1500,building,,residential,"(103.86002813999998, 103.86002813999998)",2.90625
712998131,1500,building,,residential,"(103.86008953999999, 103.86008953999999)",2.90625
712998132,1500,building,,residential,"(103.86015094, 103.86015094)",2.9072265625
712998133,1500,building,,residential,"(103.86021234, 103.86021234)",2.9072265625
712998134,1500,building,,residential,"(103.86027371999998, 103.86027371999998)",2.9033203125
712998135,1500,building,,residential,"(103.86033508, 103.86033508)",2.904296875
712998136,1500,building,,residential,"(103.86039644, 103.86039644)",2.9072265625
712998137,1500,building,,residential,"(103.86045784000001, 103.86045784000001)",2.9072265625
712998138,1500,building,,residential,"(103.86051923999999, 103.86051923999999)",2.908203125
712998139,1500,building,,residential,"(103.86058064000001, 103.86058064000001)",2.90625
712998140,1500,building,,residential,"(103.86064203999999, 103.86064203999999)",2.904296875
712998141,1500,building,,residential,"(103.86070344, 103.86070344)",2.9072265625
712998142,1500,building,,residential,"(103.86156778, 103.86156778)",2.685546875
712998143,1500,building,,residential,"(103.86150654000001, 103.86150654000001)",2.681640625
712998144,1500,building,,residential,"(103.86095535999998, 103.86095535999998)",2.68359375
712998145,1500,building,,residential,"(103.86107784000001, 103.86107784000001)",2.681640625
712998146,1500,building,,residential,"(103.8610166, 103.8610166)",2.6845703125
712998147,1500,building,,residential,"(103.86120030000002, 103.86120030000002)",2.68359375
712998148,1500,building,,residential,"(103.86113906, 103.86113906)",2.68359375
712998149,1500,building,,residential,"(103.8613228, 103.8613228)",2.68359375
712998150,1500,building,,residential,"(103.86126156, 103.86126156)",2.68359375
712998151,1500,building,,residential,"(103.86144529999999, 103.86144529999999)",2.6845703125
712998152,1500,building,,residential,"(103.86138406, 103.86138406)",2.68359375
712998153,1500,building,,residential,"(103.86162904, 103.86162904)",2.681640625
712998154,1500,building,,residential,"(103.86098519999999, 103.86098519999999)",2.68359375
712998155,1500,building,,residential,"(103.86104645999998, 103.86104645999998)",2.6845703125
712998156,1500,building,,residential,"(103.8611077, 103.8611077)",2.6845703125
712998157,1500,building,,residential,"(103.86116894, 103.86116894)",2.681640625
712998159,1500,building,,residential,"(103.86123015999999, 103.86123015999999)",2.685546875
712998160,1500,building,,residential,"(103.8612914, 103.8612914)",2.6845703125
712998161,1500,building,,residential,"(103.86135266, 103.86135266)",2.6845703125
712998162,1500,building,,residential,"(103.8614139, 103.8614139)",2.6845703125
712998163,1500,building,,residential,"(103.86147515999998, 103.86147515999998)",2.68359375
712998164,1500,building,,residential,"(103.8615364, 103.8615364)",2.685546875
712998165,1500,building,,residential,"(103.86159766, 103.86159766)",2.6845703125
712998166,1500,building,,residential,"(103.86165890000002, 103.86165890000002)",2.6845703125
712998169,1500,building,,residential,"(103.86234764000001, 103.86234764000001)",2.5009765625
712998170,1500,building,,residential,"(103.86240674000001, 103.86240674000001)",2.5009765625
712998171,1500,building,,residential,"(103.86222934, 103.86222934)",2.5009765625
712998172,1500,building,,residential,"(103.86228848, 103.86228848)",2.505859375
712998173,1500,building,,residential,"(103.86270248000001, 103.86270248000001)",2.505859375
712998174,1500,building,,residential,"(103.86258418, 103.86258418)",2.5068359375
712998175,1500,building,,residential,"(103.86264334, 103.86264334)",2.5009765625
712998176,1500,building,,residential,"(103.86246587999999, 103.86246587999999)",2.505859375
712998177,1500,building,,residential,"(103.86252504, 103.86252504)",2.5
712998178,1500,building,,residential,"(103.86301413999999, 103.86301413999999)",2.5009765625
712998179,1500,building,,residential,"(103.86307328000001, 103.86307328000001)",2.505859375
712998180,1500,building,,residential,"(103.86289586000001, 103.86289586000001)",2.50390625
712998181,1500,building,,residential,"(103.86295499999999, 103.86295499999999)",2.501953125
712998182,1500,building,,residential,"(103.86336897999999, 103.86336897999999)",2.50390625
712998183,1500,building,,residential,"(103.86325073999998, 103.86325073999998)",2.5009765625
712998184,1500,building,,residential,"(103.86330983999999, 103.86330983999999)",2.5009765625
712998185,1500,building,,residential,"(103.86283673999999, 103.86283673999999)",2.501953125
712998186,1500,building,,residential,"(103.86313244, 103.86313244)",2.5009765625
712998187,1500,building,,residential,"(103.86319157999999, 103.86319157999999)",2.5048828125
712998188,1500,building,,residential,"(103.86211908, 103.86211908)",2.5029296875
712998189,1500,building,,residential,"(103.86200084, 103.86200084)",2.4990234375
712998190,1500,building,,residential,"(103.86205994000002, 103.86205994000002)",2.5
712998191,1500,building,,residential,"(103.86206073999999, 103.86206073999999)",2.4990234375
712998192,1500,building,,residential,"(103.86235648000002, 103.86235648000002)",2.5029296875
712998193,1500,building,,residential,"(103.86223818, 103.86223818)",2.5048828125
712998194,1500,building,,residential,"(103.86229733999998, 103.86229733999998)",2.5
712998195,1500,building,,residential,"(103.86211988, 103.86211988)",2.5048828125
712998196,1500,building,,residential,"(103.86217904, 103.86217904)",2.5
712998197,1500,building,,residential,"(103.86229613999998, 103.86229613999998)",2.5
712998198,1500,building,,residential,"(103.86217784, 103.86217784)",2.5
712998199,1500,building,,residential,"(103.86223697999999, 103.86223697999999)",2.50390625
712998200,1500,building,,residential,"(103.86205953999999, 103.86205953999999)",2.4990234375
712998201,1500,building,,residential,"(103.86211868000001, 103.86211868000001)",2.50390625
712998202,1500,building,,residential,"(103.86218348, 103.86218348)",2.5029296875
712998203,1500,building,,residential,"(103.86206517999999, 103.86206517999999)",2.5029296875
712998204,1500,building,,residential,"(103.86212434, 103.86212434)",2.5
712998205,1500,building,,residential,"(103.86200604000001, 103.86200604000001)",2.4990234375
712998206,1500,building,,residential,"(103.86260644, 103.86260644)",2.4990234375
