id,name,type,area,center_lng,center_lat
2377,,apartments,80.86333296488532,100.49286615,5.337639599999999
2378,,apartments,80.63562772144255,100.49280526,5.337658899999999
2379,,apartments,47.983623498458215,100.49276363999999,5.337693020000001
2380,,apartments,48.5840033056409,100.49270501999999,5.337713699999999
2381,,apartments,81.18707895314087,100.4926502,5.33771366
2382,,apartments,79.75077626281968,100.49259045000001,5.337736950000001
2383,,apartments,82.20239245079532,100.492535175,5.3377564500000005
2384,,apartments,68.10162262835013,100.493859,5.3384383500000006
2385,,apartments,66.48851417708377,100.49381000000001,5.33845595
2386,,apartments,53.47909750435721,100.49364573333332,5.338439033333334
2387,,apartments,68.33826646591076,100.49375022500001,5.3384774
2388,,apartments,66.00805738592854,100.49369854,5.338484679999999
2389,,apartments,67.72289042118382,100.49363438,5.33850784
2390,,apartments,66.63514603490005,100.493590075,5.338534775
2391,,apartments,68.01098497023214,100.493532425,5.33855565
2392,,apartments,66.59424045662522,100.493483325,5.338573450000001
2393,,apartments,82.51396255769093,100.4934371,5.338463375
2394,,apartments,80.93108751486996,100.49349219999999,5.338443275
2395,,apartments,80.61652520477766,100.49355288000001,5.3384233199999995
2396,,apartments,47.938905590222,100.49359411999998,5.3383888000000015
2397,,apartments,48.62263296260551,100.49365252,5.33836752
2398,,apartments,81.23486710147557,100.49370738,5.338367
2399,,apartments,79.76155513120145,100.49376690000001,5.3383430999999995
2400,,apartments,82.15413547709535,100.493821975,5.338323024999999
2401,,apartments,68.17359315491618,100.493305125,5.338648050000001
2402,,apartments,66.32377548248135,100.49325615000001,5.338665600000001
2403,,apartments,53.53534176147025,100.49309183333332,5.338648666666667
2404,,apartments,68.2956143551053,100.49319632500001,5.338687050000001
2405,,apartments,66.06355705350504,100.49314464,5.33869432
2406,,apartments,67.67740069701019,100.49308052,5.33871752
2407,,apartments,66.5119256203407,100.49303624999999,5.3387444
2408,,apartments,68.08295552802561,100.49297854999999,5.3387653
2409,,apartments,66.4814458993473,100.492929475,5.338783074999999
2410,,apartments,82.52861691240048,100.49288325,5.338673
2411,,apartments,80.89848679189792,100.49293835,5.3386529
2412,,apartments,80.6817054236184,100.49299904,5.33863296
2413,,apartments,47.97750800342221,100.49304028,5.3385984
2414,,apartments,48.490288331454096,100.49309866,5.338577160000001
2415,,apartments,81.22453687289766,100.49315348,5.33857668
2416,,apartments,79.76152783978831,100.49321300000001,5.33855275
2417,,apartments,82.2117888483476,100.493268075,5.338532649999999
2418,,apartments,68.09954009854455,100.49371565000001,5.33719245
2419,,apartments,66.43781209369858,100.4937343,5.337240850000001
2420,,apartments,53.494239074417195,100.49372058333334,5.33740475
2421,,apartments,68.22118380830263,100.49375705,5.337299949999999
2422,,apartments,65.55752449937535,100.4937657,5.3373510799999995
2423,,apartments,67.69605360649442,100.4937899,5.33741462
2424,,apartments,66.6097844388802,100.49381779999999,5.3374582
2425,,apartments,68.01924362592311,100.49383992499999,5.337515225000001
2426,,apartments,66.53611334559355,100.493858775,5.3375637000000005
2427,,apartments,82.57638549137678,100.49374917499999,5.337611924999999
2428,,apartments,80.98555461693567,100.4937279,5.3375574750000006
2429,,apartments,80.70646923420928,100.49370664,5.33749746
2430,,apartments,47.9831488517378,100.49367112,5.3374571
2431,,apartments,48.5190054773717,100.49364862,5.33739942
2432,,apartments,81.20693260902301,100.49364702,5.337344839999999
2433,,apartments,79.77526474494245,100.493621825,5.3372860499999994
2434,,apartments,82.22787967389093,100.493600525,5.3372316
2435,,apartments,68.14865613272886,100.49344294999999,5.337661375
2436,,apartments,66.41505885135855,100.49346159999999,5.3377098
2437,,apartments,53.53849261715498,100.49344790000002,5.337873683333332
2438,,apartments,68.3427872127577,100.49348434999999,5.3377689
2439,,apartments,65.39195620879994,100.49349318,5.33781998
2440,,apartments,67.51944090129189,100.49351750000001,5.3378834600000005
2441,,apartments,66.56716641602667,100.493545125,5.337927125
2442,,apartments,68.0604631795511,100.49356725,5.33798415
2443,,apartments,66.48387150037912,100.49358609999999,5.33803265
2444,,apartments,82.52746273926658,100.493476425,5.338080925
2445,,apartments,80.9189276366171,100.49345525,5.338026425000001
2446,,apartments,80.69443939242367,100.49343397999999,5.33796642
2447,,apartments,48.01957181654828,100.49339845999998,5.33792606
2448,,apartments,48.606570243349275,100.49337594,5.33786834
2449,,apartments,81.15535814639257,100.49337432,5.33781376
2450,,apartments,79.80105244238067,100.49334912500001,5.3377550000000005
2451,,apartments,82.11788261365788,100.49332785000001,5.3377005749999995
2452,,apartments,68.01917916769659,100.493611525,5.3380963249999995
2453,,apartments,66.53605028815879,100.493630375,5.3381448
2454,,apartments,82.53003870621546,100.493520625,5.3381931
2455,,apartments,86.1736034066793,100.4934984,5.338137075000001
2456,,apartments,68.09946516917415,100.49396665,5.33786705
2457,,apartments,66.43773902087867,100.49398529999999,5.337915450000001
2458,,apartments,53.47351377098038,100.49396295,5.3380835
2459,,apartments,68.22110875429178,100.49400804999999,5.33797455
2460,,apartments,65.40822081930601,100.49401692,5.338025620000001
2461,,apartments,66.95827301950695,100.49404147999999,5.3380890800000005
2462,,apartments,66.63950813410455,100.494068825,5.33813275
2463,,apartments,68.01139567774719,100.49409095,5.338189825000001
2464,,apartments,66.48384921531256,100.4941098,5.3382383
2465,,apartments,82.6058448383376,100.49400012500001,5.3382866
2466,,apartments,80.9189004824969,100.49397895,5.338232075
2467,,apartments,80.72112471041368,100.49395768000001,5.33817206
